"","Individual","WGS","chip","typed","imputed","match.t","match.i"
"1512","HG03868","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1513","HG03869","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1514","HG03870","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1515","HG03871","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1516","HG03872","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1517","HG03873","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1518","HG03874","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1519","HG03875","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1520","HG03882","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1521","HG03884","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1522","HG03885","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1523","HG03886","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1524","HG03887","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1525","HG03888","A","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1526","HG03890","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1527","HG03894","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1528","HG03895","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1529","HG03896","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1530","HG03897","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1531","HG03898","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1532","HG03899","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1533","HG03900","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1534","HG03902","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1535","HG03905","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1536","HG03907","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1537","HG03908","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1538","HG03910","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1539","HG03911","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1540","HG03913","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1541","HG03914","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1542","HG03916","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1543","HG03917","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1544","HG03919","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1545","HG03920","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1546","HG03922","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1547","HG03925","M","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",FALSE,FALSE
"1548","HG03926","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1549","HG03928","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1550","HG03931","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1551","HG03934","M","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",FALSE,FALSE
"1552","HG03937","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1553","HG03940","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1554","HG03941","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1555","HG03943","N","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",TRUE,TRUE
"1556","HG03944","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1557","HG03945","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1558","HG03947","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1559","HG03948","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1560","HG03949","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1561","HG03950","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1562","HG03951","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1563","HG03953","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1564","HG03955","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1565","HG03960","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1566","HG03963","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1567","HG03965","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1568","HG03967","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1569","HG03968","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1570","HG03969","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1571","HG03971","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1572","HG03973","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1573","HG03974","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1574","HG03976","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1575","HG03977","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1576","HG03978","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1577","HG03985","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1578","HG03986","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1579","HG03989","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1580","HG03990","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1581","HG03991","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1582","HG03995","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1583","HG03998","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1584","HG03999","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1585","HG04001","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1586","HG04002","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1587","HG04003","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1588","HG04006","M","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",FALSE,FALSE
"1589","HG04014","K1","InfiniumOmniExpressExome-8v1-4_A1-b37","K1","K1",TRUE,TRUE
"1590","HG04015","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1591","HG04017","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1592","HG04018","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1593","HG04019","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1594","HG04020","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1595","HG04022","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1596","HG04023","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1597","HG04025","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1598","HG04026","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1599","HG04029","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1600","HG04033","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1601","HG04035","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1602","HG04038","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1603","HG04039","H2","InfiniumOmniExpressExome-8v1-4_A1-b37","H2","H2",TRUE,TRUE
"1604","HG04042","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1605","HG04047","N","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",TRUE,TRUE
"1606","HG04054","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1607","HG04056","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1608","HG04059","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1609","HG04060","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1610","HG04061","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1611","HG04062","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1612","HG04063","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1613","HG04070","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1614","HG04075","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1615","HG04076","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1616","HG04080","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1617","HG04090","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1618","HG04093","T1","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",FALSE,FALSE
"1619","HG04094","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1620","HG04096","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1621","HG04098","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1622","HG04099","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1623","HG04100","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1624","HG04106","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1625","HG04107","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1626","HG04118","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1627","HG04131","D4","InfiniumOmniExpressExome-8v1-4_A1-b37","D4","D4",TRUE,TRUE
"1628","HG04134","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1629","HG04140","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1630","HG04141","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1631","HG04144","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1632","HG04146","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1633","HG04152","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1634","HG04153","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1635","HG04155","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1636","HG04156","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1637","HG04158","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1638","HG04159","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1639","HG04161","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1640","HG04162","L3'4","InfiniumOmniExpressExome-8v1-4_A1-b37","unclassified","unclassified",FALSE,FALSE
"1641","HG04164","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1642","HG04171","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1643","HG04173","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1644","HG04176","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1645","HG04177","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1646","HG04180","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1647","HG04182","D4","InfiniumOmniExpressExome-8v1-4_A1-b37","D4","D4",TRUE,TRUE
"1648","HG04183","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1649","HG04185","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1650","HG04186","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1651","HG04188","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1652","HG04189","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1653","HG04194","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1654","HG04195","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1655","HG04198","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1656","HG04200","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1657","HG04202","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1658","HG04206","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1659","HG04209","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1660","HG04210","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1661","HG04211","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1662","HG04212","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1663","HG04214","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1664","HG04216","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1665","HG04219","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1666","HG04222","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1667","HG04225","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1668","HG04227","R","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1669","HG04229","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1670","HG04235","M","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1671","HG04238","N","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",TRUE,TRUE
"1672","HG04239","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1673","NA06984","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1674","NA06985","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1675","NA06986","K1","InfiniumOmniExpressExome-8v1-4_A1-b37","K1","K1",TRUE,TRUE
"1676","NA06989","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1677","NA06994","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1678","NA07000","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1679","NA07037","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1680","NA07048","H2a","InfiniumOmniExpressExome-8v1-4_A1-b37","H2","H2",FALSE,FALSE
"1681","NA07051","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1682","NA07056","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1683","NA07347","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1684","NA07357","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1685","NA10847","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1686","NA10851","V","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1687","NA11829","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1688","NA11830","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1689","NA11831","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1690","NA11832","H2a","InfiniumOmniExpressExome-8v1-4_A1-b37","H2","H2",FALSE,FALSE
"1691","NA11840","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1692","NA11843","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1693","NA11881","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1694","NA11892","K1","InfiniumOmniExpressExome-8v1-4_A1-b37","K1","K1",TRUE,TRUE
"1695","NA11893","V","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1696","NA11894","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1697","NA11918","H2a","InfiniumOmniExpressExome-8v1-4_A1-b37","H2","H2",FALSE,FALSE
"1698","NA11919","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1699","NA11920","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1700","NA11930","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1701","NA11931","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1702","NA11932","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1703","NA11933","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1704","NA11992","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1705","NA11994","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1706","NA11995","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1707","NA12003","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1708","NA12004","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1709","NA12005","K","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",FALSE,FALSE
"1710","NA12006","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1711","NA12043","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1712","NA12044","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1713","NA12045","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1714","NA12046","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1715","NA12058","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1716","NA12144","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1717","NA12154","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1718","NA12155","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1719","NA12156","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1720","NA12234","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1721","NA12249","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1722","NA12272","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1723","NA12273","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1724","NA12275","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1725","NA12282","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1726","NA12283","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1727","NA12286","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1728","NA12287","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1729","NA12340","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1730","NA12341","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1731","NA12342","I","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",FALSE,FALSE
"1732","NA12347","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1733","NA12348","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1734","NA12383","V","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1735","NA12399","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1736","NA12400","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1737","NA12413","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1738","NA12414","J","InfiniumOmniExpressExome-8v1-4_A1-b37","J","J",TRUE,TRUE
"1739","NA12489","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1740","NA12546","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1741","NA12716","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1742","NA12717","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1743","NA12718","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1744","NA12748","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1745","NA12749","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1746","NA12750","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1747","NA12751","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1748","NA12760","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1749","NA12761","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1750","NA12762","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1751","NA12763","T","InfiniumOmniExpressExome-8v1-4_A1-b37","T","T",TRUE,TRUE
"1752","NA12775","W","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1753","NA12776","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1754","NA12777","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1755","NA12778","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1756","NA12812","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1757","NA12813","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1758","NA12814","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1759","NA12815","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1760","NA12827","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1761","NA12828","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1762","NA12829","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1763","NA12830","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1764","NA12842","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1765","NA12843","U","InfiniumOmniExpressExome-8v1-4_A1-b37","U","U",TRUE,TRUE
"1766","NA12872","HV","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1767","NA12873","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1768","NA12874","JT","InfiniumOmniExpressExome-8v1-4_A1-b37","JT","JT",TRUE,TRUE
"1769","NA12878","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1770","NA12889","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1771","NA12890","H","InfiniumOmniExpressExome-8v1-4_A1-b37","N","N",FALSE,FALSE
"1772","NA18486","L1b","InfiniumOmniExpressExome-8v1-4_A1-b37","L1b","L1b",TRUE,TRUE
"1773","NA18488","L3","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",TRUE,TRUE
"1774","NA18489","L2","InfiniumOmniExpressExome-8v1-4_A1-b37","unclassified","unclassified",FALSE,FALSE
"1775","NA18498","L1b","InfiniumOmniExpressExome-8v1-4_A1-b37","L1b","L1b",TRUE,TRUE
"1776","NA18499","L3","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",TRUE,TRUE
"1777","NA18501","L1b","InfiniumOmniExpressExome-8v1-4_A1-b37","L1b","L1b",TRUE,TRUE
"1778","NA18502","L3","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",TRUE,TRUE
"1779","NA18504","L3","InfiniumOmniExpressExome-8v1-4_A1-b37","L3","L3",TRUE,TRUE
