seqID,Country,Checked
EF222249.1,NA,FALSE
EF222250.1,NA,FALSE
EF222251.1,NA,FALSE
EF222252.1,NA,FALSE
EF222253.1,NA,FALSE
EF363133.1,NA,FALSE
EF363686.1,NA,FALSE
EF376015.1,NA,FALSE
EF396958.1,NA,FALSE
EF397558.1,NA,FALSE
EF397559.1,NA,FALSE
EF397560.1,NA,FALSE
EF397561.1,NA,FALSE
EF397562.1,NA,FALSE
EF397754.2,NA,FALSE
EF408656.1,NA,FALSE
EF417833.1,NA,FALSE
EF418606.1,NA,FALSE
EF418607.1,NA,FALSE
EF419890.1,NA,FALSE
EF419891.1,NA,FALSE
EF420249.1,NA,FALSE
EF420250.1,NA,FALSE
EF420876.1,NA,FALSE
EF420877.1,NA,FALSE
EF420985.1,NA,FALSE
EF428259.1,NA,FALSE
EF429133.1,NA,FALSE
EF429136.1,NA,FALSE
EF429139.1,NA,FALSE
EF446784.1,NA,FALSE
EF449506.1,NA,FALSE
EF449507.1,NA,FALSE
EF452293.1,NA,FALSE
EF452294.1,NA,FALSE
EF452295.2,NA,FALSE
EF458167.1,NA,FALSE
EF459669.1,NA,FALSE
EF459670.1,NA,FALSE
EF464682.1,NA,FALSE
EF471977.1,NA,FALSE
EF485042.1,NA,FALSE
EF486517.1,NA,FALSE
EF486518.1,NA,FALSE
EF486519.1,NA,FALSE
EF488201.1,NA,FALSE
EF491001.1,NA,FALSE
EF491002.1,NA,FALSE
EF493867.1,NA,FALSE
EF495214.1,NA,FALSE
EF495215.1,NA,FALSE
EF495216.1,NA,FALSE
EF495217.1,NA,FALSE
EF495218.1,NA,FALSE
EF495219.1,NA,FALSE
EF495220.1,NA,FALSE
EF495221.1,NA,FALSE
EF495222.1,NA,FALSE
EF506486.1,NA,FALSE
EF526076.1,NA,FALSE
EF528162.1,NA,FALSE
EF532800.1,NA,FALSE
EF545566.1,NA,FALSE
EF556148.1,NA,FALSE
EF556149.1,NA,FALSE
EF556150.1,NA,FALSE
EF556151.1,NA,FALSE
EF556152.1,NA,FALSE
EF556153.1,NA,FALSE
EF556154.1,NA,FALSE
EF556155.1,NA,FALSE
EF556156.1,NA,FALSE
EF556157.1,NA,FALSE
EF556158.1,NA,FALSE
EF556159.1,NA,FALSE
EF556160.1,NA,FALSE
EF556161.1,NA,FALSE
EF556162.1,NA,FALSE
EF556163.1,NA,FALSE
EF556164.1,NA,FALSE
EF556165.1,NA,FALSE
EF556166.1,NA,FALSE
EF556167.1,NA,FALSE
EF556168.1,NA,FALSE
EF556169.1,NA,FALSE
EF556170.1,NA,FALSE
EF556171.1,NA,FALSE
EF556172.1,NA,FALSE
EF556173.1,NA,FALSE
EF556174.1,NA,FALSE
EF556175.1,NA,FALSE
EF556176.1,NA,FALSE
EF556177.1,NA,FALSE
EF556178.1,NA,FALSE
EF556179.1,NA,FALSE
EF556181.1,NA,FALSE
EF556182.1,NA,FALSE
EF556183.1,NA,FALSE
EF556184.1,NA,FALSE
EF556185.1,NA,FALSE
EF556186.1,NA,FALSE
EF556187.1,NA,FALSE
EF556188.1,NA,FALSE
EF556189.1,NA,FALSE
EF556190.1,NA,FALSE
EF556191.1,NA,FALSE
EF556192.1,NA,FALSE
EF556193.1,NA,FALSE
EF556194.1,NA,FALSE
EF556195.1,NA,FALSE
EF556196.1,NA,FALSE
EF581833.1,NA,FALSE
EF583175.1,NA,FALSE
EF583176.1,NA,FALSE
EF583177.1,NA,FALSE
EF583179.1,NA,FALSE
EF609012.1,NA,FALSE
EF609013.1,NA,FALSE
EF609014.1,NA,FALSE
EF609015.1,NA,FALSE
EF645646.1,NA,FALSE
EF648602.1,NA,FALSE
EF649971.1,NA,FALSE
EF652811.1,NA,FALSE
EF660912.1,NA,FALSE
EF660913.1,NA,FALSE
EF660914.1,NA,FALSE
EF660915.1,NA,FALSE
EF660916.1,NA,FALSE
EF660917.1,NA,FALSE
EF660918.1,NA,FALSE
EF660919.1,NA,FALSE
EF660921.1,NA,FALSE
EF660922.1,NA,FALSE
EF660923.1,NA,FALSE
EF660924.1,NA,FALSE
EF660925.1,NA,FALSE
EF660928.1,NA,FALSE
EF660931.1,NA,FALSE
EF660932.1,NA,FALSE
EF660933.1,NA,FALSE
EF660934.1,NA,FALSE
EF660935.1,NA,FALSE
EF660936.1,NA,FALSE
EF660937.1,NA,FALSE
EF660938.1,NA,FALSE
EF660939.1,NA,FALSE
EF660940.1,NA,FALSE
EF660941.1,NA,FALSE
EF660942.1,NA,FALSE
EF660943.1,NA,FALSE
EF660944.1,NA,FALSE
EF660945.1,NA,FALSE
EF660946.1,NA,FALSE
EF660947.1,NA,FALSE
EF660948.1,NA,FALSE
EF660949.1,NA,FALSE
EF660950.1,NA,FALSE
EF660951.1,NA,FALSE
EF660952.1,NA,FALSE
EF660953.1,NA,FALSE
EF660954.1,NA,FALSE
EF660955.1,NA,FALSE
EF660956.1,NA,FALSE
EF660957.1,NA,FALSE
EF660958.1,NA,FALSE
EF660959.1,NA,FALSE
EF660960.1,NA,FALSE
EF660961.1,NA,FALSE
EF660962.1,NA,FALSE
EF660963.1,NA,FALSE
EF660965.1,NA,FALSE
EF660966.1,NA,FALSE
EF660967.1,NA,FALSE
EF660968.1,NA,FALSE
EF660969.1,NA,FALSE
EF660971.1,NA,FALSE
EF660973.1,NA,FALSE
EF660975.1,NA,FALSE
EF660977.1,NA,FALSE
EF660978.1,NA,FALSE
EF660982.1,NA,FALSE
EF660983.1,NA,FALSE
EF660985.1,NA,FALSE
EF660986.1,NA,FALSE
EF660987.1,NA,FALSE
EF660993.1,NA,FALSE
EF660994.1,NA,FALSE
EF660995.1,NA,FALSE
EF661003.1,NA,FALSE
EF661004.1,NA,FALSE
EF661005.1,NA,FALSE
EF661006.1,NA,FALSE
EF661007.1,NA,FALSE
EF661008.1,NA,FALSE
EF661010.1,NA,FALSE
EF661011.1,NA,FALSE
EF692533.1,NA,FALSE
EU007835.1,NA,FALSE
EU007836.1,NA,FALSE
EU007837.1,NA,FALSE
EU007838.1,NA,FALSE
EU007839.1,NA,FALSE
EU007840.1,NA,FALSE
EU007841.1,NA,FALSE
EU007842.1,NA,FALSE
EU007843.1,NA,FALSE
EU007846.1,NA,FALSE
EU007847.1,NA,FALSE
EU007848.1,NA,FALSE
EU007849.1,NA,FALSE
EU007850.1,NA,FALSE
EU007851.1,NA,FALSE
EU007852.1,NA,FALSE
EU007853.1,NA,FALSE
EU007854.1,NA,FALSE
EU007855.1,NA,FALSE
EU007856.1,NA,FALSE
EU007857.1,NA,FALSE
EU007858.1,NA,FALSE
EU007859.1,NA,FALSE
EU007860.1,NA,FALSE
EU007861.1,NA,FALSE
EU007862.1,NA,FALSE
EU007863.1,NA,FALSE
EU007864.1,NA,FALSE
EU007865.1,NA,FALSE
EU007866.1,NA,FALSE
EU007867.1,NA,FALSE
EU007868.1,NA,FALSE
EU007869.1,NA,FALSE
EU007870.1,NA,FALSE
EU007871.1,NA,FALSE
EU007872.1,NA,FALSE
EU007873.1,NA,FALSE
EU007874.1,NA,FALSE
EU007875.1,NA,FALSE
EU007876.1,NA,FALSE
EU007877.1,NA,FALSE
EU007878.1,NA,FALSE
EU007879.1,NA,FALSE
EU007880.1,NA,FALSE
EU007881.1,NA,FALSE
EU007882.1,NA,FALSE
EU007883.1,NA,FALSE
EU007884.1,NA,FALSE
EU007885.1,NA,FALSE
EU007886.1,NA,FALSE
EU007887.1,NA,FALSE
EU007888.1,NA,FALSE
EU007889.1,NA,FALSE
EU007890.1,NA,FALSE
EU007891.1,NA,FALSE
EU007892.1,NA,FALSE
EU007893.1,NA,FALSE
EU007894.1,NA,FALSE
EU007895.1,NA,FALSE
EU049814.1,NA,FALSE
EU051827.1,NA,FALSE
EU052289.1,NA,FALSE
EU057183.1,NA,FALSE
EU073969.1,NA,FALSE
EU073970.1,NA,FALSE
EU073971.1,NA,FALSE
EU074158.1,NA,FALSE
EU075305.1,NA,FALSE
EU075306.1,NA,FALSE
EU080974.1,NA,FALSE
EU086510.1,NA,FALSE
EU089746.1,NA,FALSE
EU089747.1,NA,FALSE
EU091245.1,NA,FALSE
EU092658.1,NA,FALSE
EU092659.1,NA,FALSE
EU092660.1,NA,FALSE
EU092661.1,NA,FALSE
EU092662.1,NA,FALSE
EU092663.1,NA,FALSE
EU092664.1,NA,FALSE
EU092665.1,NA,FALSE
EU092666.1,NA,FALSE
EU092667.1,NA,FALSE
EU092668.1,NA,FALSE
EU092669.1,NA,FALSE
EU092670.1,NA,FALSE
EU092671.1,NA,FALSE
EU092672.1,NA,FALSE
EU092673.1,NA,FALSE
EU092674.1,NA,FALSE
EU092675.1,NA,FALSE
EU092676.1,NA,FALSE
EU092677.1,NA,FALSE
EU092678.1,NA,FALSE
EU092679.1,NA,FALSE
EU092680.1,NA,FALSE
EU092681.1,NA,FALSE
EU092682.1,NA,FALSE
EU092683.1,NA,FALSE
EU092684.1,NA,FALSE
EU092685.1,NA,FALSE
EU092686.1,NA,FALSE
EU092687.1,NA,FALSE
EU092688.1,NA,FALSE
EU092689.1,NA,FALSE
EU092690.1,NA,FALSE
EU092691.1,NA,FALSE
EU092692.1,NA,FALSE
EU092693.1,NA,FALSE
EU092694.1,NA,FALSE
EU092695.1,NA,FALSE
EU092696.1,NA,FALSE
EU092697.1,NA,FALSE
EU092698.1,NA,FALSE
EU092699.1,NA,FALSE
EU092700.1,NA,FALSE
EU092701.1,NA,FALSE
EU092702.1,NA,FALSE
EU092703.1,NA,FALSE
EU092704.1,NA,FALSE
EU092705.1,NA,FALSE
EU092706.1,NA,FALSE
EU092707.1,NA,FALSE
EU092708.1,NA,FALSE
EU092709.1,NA,FALSE
EU092710.1,NA,FALSE
EU092711.1,NA,FALSE
EU092712.1,NA,FALSE
EU092713.1,NA,FALSE
EU092714.1,NA,FALSE
EU092715.1,NA,FALSE
EU092716.1,NA,FALSE
EU092717.1,NA,FALSE
EU092718.1,NA,FALSE
EU092719.1,NA,FALSE
EU092720.1,NA,FALSE
EU092721.1,NA,FALSE
EU092722.1,NA,FALSE
EU092723.1,NA,FALSE
EU092724.1,NA,FALSE
EU092725.1,NA,FALSE
EU092726.1,NA,FALSE
EU092727.1,NA,FALSE
EU092728.1,NA,FALSE
EU092729.1,NA,FALSE
EU092730.1,NA,FALSE
EU092731.1,NA,FALSE
EU092732.1,NA,FALSE
EU092733.1,NA,FALSE
EU092734.1,NA,FALSE
EU092735.1,NA,FALSE
EU092736.1,NA,FALSE
EU092737.1,NA,FALSE
EU092738.1,NA,FALSE
EU092739.1,NA,FALSE
EU092740.1,NA,FALSE
EU092741.1,NA,FALSE
EU092742.1,NA,FALSE
EU092743.1,NA,FALSE
EU092744.1,NA,FALSE
EU092745.1,NA,FALSE
EU092746.1,NA,FALSE
EU092747.1,NA,FALSE
EU092748.1,NA,FALSE
EU092749.1,NA,FALSE
EU092750.1,NA,FALSE
EU092751.1,NA,FALSE
EU092752.1,NA,FALSE
EU092753.1,NA,FALSE
EU092754.1,NA,FALSE
EU092755.1,NA,FALSE
EU092756.1,NA,FALSE
EU092758.1,NA,FALSE
EU092759.1,NA,FALSE
EU092760.1,NA,FALSE
EU092761.1,NA,FALSE
EU092762.1,NA,FALSE
EU092763.1,NA,FALSE
EU092764.1,NA,FALSE
EU092765.1,NA,FALSE
EU092766.1,NA,FALSE
EU092767.1,NA,FALSE
EU092768.1,NA,FALSE
EU092769.1,NA,FALSE
EU092770.1,NA,FALSE
EU092771.1,NA,FALSE
EU092772.1,NA,FALSE
EU092773.1,NA,FALSE
EU092774.1,NA,FALSE
EU092775.1,NA,FALSE
EU092776.1,NA,FALSE
EU092777.1,NA,FALSE
EU092778.1,NA,FALSE
EU092779.1,NA,FALSE
EU092780.1,NA,FALSE
EU092781.1,NA,FALSE
EU092782.1,NA,FALSE
EU092783.1,NA,FALSE
EU092784.1,NA,FALSE
EU092786.1,NA,FALSE
EU092787.1,NA,FALSE
EU092788.1,NA,FALSE
EU092789.1,NA,FALSE
EU092790.1,NA,FALSE
EU092791.1,NA,FALSE
EU092792.1,NA,FALSE
EU092793.1,NA,FALSE
EU092794.1,NA,FALSE
EU092795.1,NA,FALSE
EU092796.1,NA,FALSE
EU092797.1,NA,FALSE
EU092798.1,NA,FALSE
EU092799.1,NA,FALSE
EU092801.1,NA,FALSE
EU092802.1,NA,FALSE
EU092804.1,NA,FALSE
EU092805.1,NA,FALSE
EU092806.1,NA,FALSE
EU092807.1,NA,FALSE
EU092808.1,NA,FALSE
EU092809.1,NA,FALSE
EU092811.1,NA,FALSE
EU092812.1,NA,FALSE
EU092813.1,NA,FALSE
EU092814.1,NA,FALSE
EU092815.1,NA,FALSE
EU092816.1,NA,FALSE
EU092817.1,NA,FALSE
EU092818.1,NA,FALSE
EU092819.1,NA,FALSE
EU092820.1,NA,FALSE
EU092821.1,NA,FALSE
EU092822.1,NA,FALSE
EU092823.1,NA,FALSE
EU092824.1,NA,FALSE
EU092825.1,NA,FALSE
EU092826.1,NA,FALSE
EU092827.1,NA,FALSE
EU092828.1,NA,FALSE
EU092829.1,NA,FALSE
EU092830.1,NA,FALSE
EU092831.1,NA,FALSE
EU092832.1,NA,FALSE
EU092833.1,NA,FALSE
EU092834.1,NA,FALSE
EU092835.1,NA,FALSE
EU092836.1,NA,FALSE
EU092837.1,NA,FALSE
EU092838.1,NA,FALSE
EU092839.1,NA,FALSE
EU092840.1,NA,FALSE
EU092841.1,NA,FALSE
EU092842.1,NA,FALSE
EU092843.1,NA,FALSE
EU092844.1,NA,FALSE
EU092845.1,NA,FALSE
EU092846.1,NA,FALSE
EU092847.1,NA,FALSE
EU092848.1,NA,FALSE
EU092849.1,NA,FALSE
EU092851.1,NA,FALSE
EU092852.1,NA,FALSE
EU092853.1,NA,FALSE
EU092854.1,NA,FALSE
EU092855.1,NA,FALSE
EU092856.1,NA,FALSE
EU092857.1,NA,FALSE
EU092858.1,NA,FALSE
EU092859.1,NA,FALSE
EU092860.1,NA,FALSE
EU092861.1,NA,FALSE
EU092862.1,NA,FALSE
EU092863.1,NA,FALSE
EU092864.1,NA,FALSE
EU092865.1,NA,FALSE
EU092866.1,NA,FALSE
EU092867.1,NA,FALSE
EU092868.1,NA,FALSE
EU092869.1,NA,FALSE
EU092870.1,NA,FALSE
EU092872.1,NA,FALSE
EU092873.1,NA,FALSE
EU092874.1,NA,FALSE
EU092876.1,NA,FALSE
EU092877.1,NA,FALSE
EU092878.1,NA,FALSE
EU092879.1,NA,FALSE
EU092881.1,NA,FALSE
EU092882.1,NA,FALSE
EU092883.1,NA,FALSE
EU092884.1,NA,FALSE
EU092886.1,NA,FALSE
EU092887.1,NA,FALSE
EU092888.1,NA,FALSE
EU092889.1,NA,FALSE
EU092890.1,NA,FALSE
EU092891.1,NA,FALSE
EU092892.1,NA,FALSE
EU092893.1,NA,FALSE
EU092894.1,NA,FALSE
EU092895.1,NA,FALSE
EU092896.1,NA,FALSE
EU092897.1,NA,FALSE
EU092898.1,NA,FALSE
EU092899.1,NA,FALSE
EU092900.1,NA,FALSE
EU092901.1,NA,FALSE
EU092902.1,NA,FALSE
EU092903.1,NA,FALSE
EU092904.1,NA,FALSE
EU092905.1,NA,FALSE
EU092906.1,NA,FALSE
EU092907.1,NA,FALSE
EU092908.1,NA,FALSE
EU092911.1,NA,FALSE
EU092912.1,NA,FALSE
EU092913.1,NA,FALSE
EU092914.1,NA,FALSE
EU092915.1,NA,FALSE
EU092916.1,NA,FALSE
EU092917.1,NA,FALSE
EU092918.1,NA,FALSE
EU092919.1,NA,FALSE
EU092920.1,NA,FALSE
EU092921.1,NA,FALSE
EU092922.1,NA,FALSE
EU092923.1,NA,FALSE
EU092925.1,NA,FALSE
EU092926.1,NA,FALSE
EU092927.1,NA,FALSE
EU092928.1,NA,FALSE
EU092930.1,NA,FALSE
EU092931.1,NA,FALSE
EU092932.1,NA,FALSE
EU092933.1,NA,FALSE
EU092934.1,NA,FALSE
EU092935.1,NA,FALSE
EU092936.1,NA,FALSE
EU092937.1,NA,FALSE
EU092938.1,NA,FALSE
EU092939.1,NA,FALSE
EU092940.1,NA,FALSE
EU092941.1,NA,FALSE
EU092942.1,NA,FALSE
EU092943.1,NA,FALSE
EU092944.1,NA,FALSE
EU092945.1,NA,FALSE
EU092946.1,NA,FALSE
EU092947.1,NA,FALSE
EU092948.1,NA,FALSE
EU092949.1,NA,FALSE
EU092950.1,NA,FALSE
EU092951.1,NA,FALSE
EU092952.1,NA,FALSE
EU092953.1,NA,FALSE
EU092954.1,NA,FALSE
EU092955.1,NA,FALSE
EU092956.1,NA,FALSE
EU092958.1,NA,FALSE
EU092959.1,NA,FALSE
EU092960.1,NA,FALSE
EU092961.1,NA,FALSE
EU092962.1,NA,FALSE
EU092963.1,NA,FALSE
EU092964.1,NA,FALSE
EU092965.1,NA,FALSE
EU092966.1,NA,FALSE
EU095194.1,NA,FALSE
EU095195.1,NA,FALSE
EU095196.1,NA,FALSE
EU095197.1,NA,FALSE
EU095198.1,NA,FALSE
EU095199.1,NA,FALSE
EU095200.1,NA,FALSE
EU095201.1,NA,FALSE
EU095202.1,NA,FALSE
EU095203.1,NA,FALSE
EU095204.1,NA,FALSE
EU095205.1,NA,FALSE
EU095206.1,NA,FALSE
EU095207.1,NA,FALSE
EU095208.1,NA,FALSE
EU095209.1,NA,FALSE
EU095210.1,NA,FALSE
EU095211.1,NA,FALSE
EU095212.1,NA,FALSE
EU095213.1,NA,FALSE
EU095214.1,NA,FALSE
EU095215.1,NA,FALSE
EU095216.1,NA,FALSE
EU095217.1,NA,FALSE
EU095218.1,NA,FALSE
EU095219.1,NA,FALSE
EU095220.1,NA,FALSE
EU095221.1,NA,FALSE
EU095222.1,NA,FALSE
EU095223.1,NA,FALSE
EU095224.1,NA,FALSE
EU095225.1,NA,FALSE
EU095226.1,NA,FALSE
EU095227.1,NA,FALSE
EU095228.1,NA,FALSE
EU095229.1,NA,FALSE
EU095230.1,NA,FALSE
EU095231.1,NA,FALSE
EU095232.1,NA,FALSE
EU095233.1,NA,FALSE
EU095234.1,NA,FALSE
EU095235.1,NA,FALSE
EU095236.1,NA,FALSE
EU095238.1,NA,FALSE
EU095239.1,NA,FALSE
EU095240.1,NA,FALSE
EU095241.1,NA,FALSE
EU095242.1,NA,FALSE
EU095243.1,NA,FALSE
EU095244.1,NA,FALSE
EU095245.1,NA,FALSE
EU095246.1,NA,FALSE
EU095247.1,NA,FALSE
EU095248.1,NA,FALSE
EU095249.1,NA,FALSE
EU095250.1,NA,FALSE
EU095251.1,NA,FALSE
EU095526.1,NA,FALSE
EU095527.1,NA,FALSE
EU095528.1,NA,FALSE
EU095529.1,NA,FALSE
EU095530.1,NA,FALSE
EU095531.1,NA,FALSE
EU095532.1,NA,FALSE
EU095533.1,NA,FALSE
EU095535.2,NA,FALSE
EU095536.1,NA,FALSE
EU095537.1,NA,FALSE
EU095538.1,NA,FALSE
EU095539.1,NA,FALSE
EU095542.1,NA,FALSE
EU095543.1,NA,FALSE
EU095544.1,NA,FALSE
EU095545.2,NA,FALSE
EU095546.1,NA,FALSE
EU095547.1,NA,FALSE
EU095548.2,NA,FALSE
EU095549.1,NA,FALSE
EU095550.1,NA,FALSE
EU095552.1,NA,FALSE
EU124886.1,NA,FALSE
EU130551.1,NA,FALSE
EU130562.1,NA,FALSE
EU130564.1,NA,FALSE
EU130575.2,NA,FALSE
EU130681.1,NA,FALSE
EU130942.1,NA,FALSE
EU131366.1,NA,FALSE
EU135972.1,NA,FALSE
EU135973.1,NA,FALSE
EU140330.1,NA,FALSE
EU140332.1,NA,FALSE
EU140744.1,NA,FALSE
EU140898.1,NA,FALSE
EU148452.1,NA,FALSE
EU148486.1,NA,FALSE
EU150187.1,NA,FALSE
EU151466.1,NA,FALSE
EU151864.1,NA,FALSE
EU154342.1,NA,FALSE
EU155191.1,NA,FALSE
EU156036.2,NA,FALSE
EU157918.1,NA,FALSE
EU157923.1,NA,FALSE
EU170362.1,NA,FALSE
EU182656.1,NA,FALSE
EU200235.1,NA,FALSE
EU200237.1,NA,FALSE
EU200347.1,NA,FALSE
EU200759.1,NA,FALSE
EU200760.1,NA,FALSE
EU200761.1,NA,FALSE
EU200762.1,NA,FALSE
EU200763.1,NA,FALSE
EU200764.1,NA,FALSE
EU200765.1,NA,FALSE
EU200766.1,NA,FALSE
EU215455.1,NA,FALSE
EU215517.1,NA,FALSE
EU219349.1,NA,FALSE
EU219920.1,NA,FALSE
EU219921.1,NA,FALSE
EU232008.1,NA,FALSE
EU233277.1,NA,FALSE
EU233278.1,NA,FALSE
EU233797.1,NA,FALSE
EU239477.1,NA,FALSE
EU244000.1,NA,FALSE
EU256375.1,NA,FALSE
EU257638.1,NA,FALSE
EU258890.1,NA,FALSE
EU259093.1,NA,FALSE
EU259094.1,NA,FALSE
EU262720.1,NA,FALSE
EU262984.1,NA,FALSE
EU273476.1,NA,FALSE
EU273477.1,NA,FALSE
EU273478.1,NA,FALSE
EU273479.1,NA,FALSE
EU273480.1,NA,FALSE
EU273481.1,NA,FALSE
EU273482.1,NA,FALSE
EU273483.1,NA,FALSE
EU273484.1,NA,FALSE
EU273485.1,NA,FALSE
EU273486.1,NA,FALSE
EU273488.1,NA,FALSE
EU273489.1,NA,FALSE
EU273490.1,NA,FALSE
EU273491.1,NA,FALSE
EU273492.1,NA,FALSE
EU273493.1,NA,FALSE
EU273494.1,NA,FALSE
EU273496.1,NA,FALSE
EU273497.1,NA,FALSE
EU273499.1,NA,FALSE
EU273500.1,NA,FALSE
EU273501.1,NA,FALSE
EU273502.1,NA,FALSE
EU282416.1,NA,FALSE
EU284177.1,NA,FALSE
EU284179.1,NA,FALSE
EU284180.1,NA,FALSE
EU284181.1,NA,FALSE
EU284668.1,NA,FALSE
EU294321.1,NA,FALSE
EU294322.1,NA,FALSE
EU294323.1,NA,FALSE
EU327891.1,NA,FALSE
EU327973.1,NA,FALSE
EU327986.1,NA,FALSE
EU328539.1,NA,FALSE
EU330213.1,NA,FALSE
EU330412.1,NA,FALSE
EU330890.1,NA,FALSE
EU334872.1,NA,FALSE
EU344156.1,NA,FALSE
EU367993.1,NA,FALSE
EU367994.1,NA,FALSE
EU367995.1,NA,FALSE
EU369376.1,NA,FALSE
EU369395.1,NA,FALSE
EU370982.1,NA,FALSE
EU372627.1,NA,FALSE
EU372628.1,NA,FALSE
EU372630.1,NA,FALSE
EU372659.1,NA,FALSE
EU400619.1,NA,FALSE
EU428195.1,NA,FALSE
EU428753.1,NA,FALSE
EU428754.1,NA,FALSE
EU431080.2,NA,FALSE
EU431081.1,NA,FALSE
EU431082.1,NA,FALSE
EU431083.1,NA,FALSE
EU431084.1,NA,FALSE
EU431085.1,NA,FALSE
EU431086.1,NA,FALSE
EU431087.1,NA,FALSE
EU431088.1,NA,FALSE
EU431089.1,NA,FALSE
EU439939.1,NA,FALSE
EU440736.1,NA,FALSE
EU443443.1,NA,FALSE
EU443444.1,NA,FALSE
EU443445.1,NA,FALSE
EU443446.1,NA,FALSE
EU443447.1,NA,FALSE
EU443449.1,NA,FALSE
EU443450.1,NA,FALSE
EU443454.1,NA,FALSE
EU443455.1,NA,FALSE
EU443456.1,NA,FALSE
EU443457.1,NA,FALSE
EU443458.1,NA,FALSE
EU443459.1,NA,FALSE
EU443460.1,NA,FALSE
EU443462.1,NA,FALSE
EU443463.1,NA,FALSE
EU443466.1,NA,FALSE
EU443467.1,NA,FALSE
EU443468.1,NA,FALSE
EU443470.1,NA,FALSE
EU443471.1,NA,FALSE
EU443472.1,NA,FALSE
EU443473.1,NA,FALSE
EU443474.1,NA,FALSE
EU443475.1,NA,FALSE
EU443476.1,NA,FALSE
EU443477.1,NA,FALSE
EU443478.1,NA,FALSE
EU443479.1,NA,FALSE
EU443480.1,NA,FALSE
EU443481.1,NA,FALSE
EU443482.1,NA,FALSE
EU443483.1,NA,FALSE
EU443484.1,NA,FALSE
EU443486.1,NA,FALSE
EU443487.1,NA,FALSE
EU443488.1,NA,FALSE
EU443489.1,NA,FALSE
EU443490.1,NA,FALSE
EU443491.1,NA,FALSE
EU443492.1,NA,FALSE
EU443493.1,NA,FALSE
EU443494.1,NA,FALSE
EU443495.1,NA,FALSE
EU443496.1,NA,FALSE
EU443497.1,NA,FALSE
EU443498.1,NA,FALSE
EU443499.1,NA,FALSE
EU443501.1,NA,FALSE
EU443502.1,NA,FALSE
EU443503.1,NA,FALSE
EU443504.1,NA,FALSE
EU443505.1,NA,FALSE
EU443506.1,NA,FALSE
EU443507.1,NA,FALSE
EU443508.1,NA,FALSE
EU443509.1,NA,FALSE
EU443511.1,NA,FALSE
EU443512.1,NA,FALSE
EU443513.1,NA,FALSE
EU443605.2,NA,FALSE
EU444119.1,NA,FALSE
EU445683.2,NA,FALSE
EU445684.2,NA,FALSE
EU445685.2,NA,FALSE
EU445688.2,NA,FALSE
EU482303.1,NA,FALSE
EU482304.1,NA,FALSE
EU482305.1,NA,FALSE
EU482306.1,NA,FALSE
EU482307.1,NA,FALSE
EU482308.1,NA,FALSE
EU482309.1,NA,FALSE
EU482310.1,NA,FALSE
EU482311.1,NA,FALSE
EU482312.1,NA,FALSE
EU482313.1,NA,FALSE
EU482314.1,NA,FALSE
EU482315.1,NA,FALSE
EU482316.1,NA,FALSE
EU482318.1,NA,FALSE
EU482319.1,NA,FALSE
EU482320.1,NA,FALSE
EU482321.1,NA,FALSE
EU482322.1,NA,FALSE
EU482323.1,NA,FALSE
EU482324.1,NA,FALSE
EU482325.1,NA,FALSE
EU482326.1,NA,FALSE
EU482328.1,NA,FALSE
EU482329.1,NA,FALSE
EU482331.1,NA,FALSE
EU482332.1,NA,FALSE
EU482333.1,NA,FALSE
EU482334.1,NA,FALSE
EU482335.1,NA,FALSE
EU482336.1,NA,FALSE
EU482337.1,NA,FALSE
EU482338.1,NA,FALSE
EU482341.1,NA,FALSE
EU482342.1,NA,FALSE
EU482343.1,NA,FALSE
EU482344.1,NA,FALSE
EU482345.1,NA,FALSE
EU482346.1,NA,FALSE
EU482347.1,NA,FALSE
EU482348.1,NA,FALSE
EU482349.1,NA,FALSE
EU482351.1,NA,FALSE
EU482354.1,NA,FALSE
EU482356.1,NA,FALSE
EU482357.1,NA,FALSE
EU482358.1,NA,FALSE
EU482359.1,NA,FALSE
EU482360.1,NA,FALSE
EU482361.1,NA,FALSE
EU482362.1,NA,FALSE
EU482363.1,NA,FALSE
EU482364.1,NA,FALSE
EU482365.1,NA,FALSE
EU482366.1,NA,FALSE
EU482367.1,NA,FALSE
EU482368.1,NA,FALSE
EU482369.1,NA,FALSE
EU482370.1,NA,FALSE
EU482371.1,NA,FALSE
EU482372.1,NA,FALSE
EU482373.1,NA,FALSE
EU482374.2,NA,FALSE
EU482375.1,NA,FALSE
EU482376.1,NA,FALSE
EU482377.1,NA,FALSE
EU482378.1,NA,FALSE
EU482379.1,NA,FALSE
EU482380.1,NA,FALSE
EU482383.1,NA,FALSE
EU482384.1,NA,FALSE
EU482385.1,NA,FALSE
EU482386.1,NA,FALSE
EU490797.1,NA,FALSE
EU492455.1,NA,FALSE
EU494628.1,NA,FALSE
EU515252.1,NA,FALSE
EU523125.1,NA,FALSE
EU523127.1,NA,FALSE
EU523128.1,NA,FALSE
EU543281.1,NA,FALSE
EU545415.2,NA,FALSE
EU545416.2,NA,FALSE
EU545417.2,NA,FALSE
EU545418.2,NA,FALSE
EU545419.2,NA,FALSE
EU545420.1,NA,FALSE
EU545421.2,NA,FALSE
EU545422.1,NA,FALSE
EU545423.2,NA,FALSE
EU545424.1,NA,FALSE
EU545425.2,NA,FALSE
EU545426.2,NA,FALSE
EU545427.2,NA,FALSE
EU545428.2,NA,FALSE
EU545429.2,NA,FALSE
EU545430.2,NA,FALSE
